ayooooramai,ayo ramai
semuahalooo,semua halo
wkwkwkpengen,wkwkwk pengin
mekikirkan,memikirkan
jugak,juga
lengkapi,lengkapi
pager,pagar 
iknmasyarakat,masyarakat
drillmantap,mantap
secepatnyainsya,secepatnya
bereskarena,beres karena
inimemang,ini memang
gempajawa,gempa jawa
mungkinkerahkan,mungkin kerahkan
sesajendana,sesajen dan
bencanamudah,bencana mudah
mudahantidak,mudahan tidak
ajakarna,aja karena
kuasabumi,kuasa bumi
kokohsmga,kokoh semoga
kristusini,kristus
bertubitubi,bertubi tubi
tkng,tukang
rokoksemua,rokok semua
hoaxbbanyak,bohong banyak
tsunamikarena,tsunami karena
bagustleeeekkkkksebenarnya,bagus telek sebenarnya
itumanusianya,itu manusianya
dosayaa,dosaya
semuawaduh,semua waduh
buatgempa,buat gempa
gempaselat,gempa selat
inimanusia,ini manusia
berkuasakalo,berkuasa kalau
ratakan,ratakan
mksud,maksud
wktnyabagus,waktunya bagus
berdoasemoga,berdoa semoga
bencanabulak,bencana mudah
pulkam,pulang kampung
semuameniru,semua meniru
kerensmoga,keren semoga
rabbni,meramal kalian
menentukaningat,menentukan ingat
itusebuah,itu sebuah
keadaanyapemerintah,keadaanya pemerintah
bencanaikn,bencana
ikndtglh,datanglah
berlamapasti,berlama pasti
keluaga,keluarga
allahkakean,kebanyakan
cocotsering,cocot sering
mlesetsekelas,meleset sekelas
waktuitu,waktu itu
ginikatanya,gini katanya
asaa,asa
meteryg,meter
tetjadi,terjadi
diprediksisemoga,diprediksi semoga
manusiamarilah,manusia marilah
inikita,ini kita
gempamksd,gempa maksud
masyarakatsintingbelum,masyarakat sinting sebelum
tertentupajak,tertentu pajak
naikinapa,naikin apa
pajakbbm,pajak bbm
naikdarurat,naik darurat
wkkkk,wkwk
selamsemoga,selam semoga
marabahayabanyuwangi,marabahaya
awalmudhan,awal mudahan
kwalitas,kualitas
makmurngk,makmur tidak
hoaksujungnya,bohong ujungnya
trustbener,trust bener
sanayg,sana
benerrseperti,benar seperti
dengarnyaaakiamat,dengarnya kiamat
waktuada,waktu ada
hijriahnunggu,hijriah nunggu
pastiterbukti,pasti terbukti
bbarat,ibarat
jaateng,jawa tengah
botakterlepas,botak terlepas
waktutua,waktu tua
waktubanjir,waktu banjir
waktugunung,waktu gunung
waktukawin,waktu kawin
waktubunting,waktu bunting
waktuorang,waktu orang
waktudan,waktu dan
terakhirnyelot,terakhir nylelot
miskinbiasanya,miskin biasa
desembersemoga,desember semoga
alambaik,baik
sajadi,saja di
komplainkurikulum,komplain kurikulum
dkit,dikit
team,tim
sinikalimantan,sini kalimantan
amankalau,aman kalau
swtitulah,itulah
matiastagfirullah,mati astagfirullah
trhust,trust
sbnrnya,sebenarnya
puny,punya
mnyadri,menyadari
trmsuk,termasuk
driku,diriku
konsekwensi,konsekuesi
mnghadapi,menghadapi
amiiiiiinnnnnn,amin
duludan,dulu dan
kotakota,kota kota 
bangsabangsa,bangsa bangsa
tbpreettt,pret
preetttmudahan,pret mudahan
cucunyadihadapan,cucunya dihadapkan
konohakasih,konoha kasih
sendiridukung,sendiri dukung
jepangbelom,"jepang belu,"
pansos,panjat sosial
doankzona,doang zona
infokayak,info kaya
buharusnya,harusnya
psang,pasang 
dsar,dasar
lautbergerak,laut bergerak
sunamijika,tsunami jika
jugakmarin,juga kemarin
laninaskrg,lain sekarang
megatrustbnyak,megathrust banyak
busadarlah,sadarlah
turunmudahan,turun mudahan
kdoa,doa
papuasemoga, semoga
yahanya,ya hanya
aulloh,allah
keajaipan,keajaiban
duniahanya,dunia hanya
menunggupls,menunggu
sblumnya,sebelumnya
billahkalaupun,kalaupun
melenggar,melanggar
bncanaa,bencana
wkwkwkuntuk,wkwkwk untuk
iknhancur,ikn hancur
mlng,malang
walaukcil,walau kecil
gmpsedgkn,gempa sedangkan
krjo,kerja
gmnaaamiin,gimana
terakumulasibencana,terakumulasi bencana
tidakada,tidak ada
peruhabana,perubahan
cuata,cuaca
extreme,ekstrim
meldak,meledak
mengursi,mengurusi
sensitip,sensitif
meningkatini,meningkat ini
bahagiaheelllehhsaya,bahagia
pendpt,pendapat
dllpertanyaannya,pertanyaanya
segment,segmen
terakhirsemua,terakhir semua
jugaingatlah,juga ingatlah
bersuzud,bersujud
mendpatkan,mendapatkan
dosatentang,dose tentang
bagimana,bagaimana
atupun,ataupun
skedar,sekedar
negarasemua,negara semua
preettt,pret
preetttcocok,pret
bencanakevinhananto,bencana
semuabikin,semua bikin
kerjaaaaanbikin,kerjaan bikin
hoaxmimpi,bohong mimpi
aaminhrs,harus
waktunyasemoga,waktunya semoga
bpipindonesia,bpip indonesia
bamdingkan,bandingkan 
sjjangan,saja jangan
bneran,beneran
sekalipengalihan,sekali pengalihan
bise,bisa
diridan,diri dan
engkolah,engkaulah
kehendaksemoga,kehendak semoga
jakarti,jakarta
hahahahaha,haha
hoooooooy,hoy
bmgk,bmkg
haaaaaaaahudah,hah udah
banyuwangisiapkan,banyuwangi siapkan
akhiray,akhirat
lagijauhkan,lagi jauhkan 
robbhidup,hidup
sumua,semua bikin
mencontoh,mencontoh
jadsaksi,jadi saksi
parapahlawan,para pahlawan
tercipta,tercipta
porakporandakan,porak porandakan
ciiptaan,ciptaan
kdlilingi,di kelilingi
danaini,dana ini
isubukit,isu bukit
menjaganyakoq,menjaganya
korbantinggal,korban tinggal
itulindungilah,itu lindungilah
bencanakerjasama,bencana kerjasam
setempatterbaik,setempat baik
nlpon,nelpon
lgsungmari,langsung mari
bersiaporang,bersiap orang
korupsiwaktunya,korupsi waktunya
jelasknnaudhzubillah,jelaskan
jepanghoaxbetul,jepang bohong betul
nurutlucunya,nurut lucunya
bereaksiyg,bereaksi
tauini,tau ini
waktuklo,waktu kalau
apaanak,apa anak 
dekethoax,dekat hoax
darwinsegera,segera
apajangan,apa jangan
kecelakaanibu,kecelakaan
manajepang,mana jepang
jugasiap,juga siap
oknumsemogaprakirraan,oknum semoga prakiraan
salahdan,salah dan
kaloupun,kalaupun
terjdiyg,terjadi
waspadaenersi,waspada
dengarnyakalau,dengarnya kalau
lagiya,lagi ya
marabahayaprediksi,marabahaya prediksi
mentawaisuberut,mentawai siberut
pindahkanegak,pindahkan
ayobencana,ayo bencana
negitu,begitu
bentuknyakenapa,bentuknya kenapa
enersimakanya,enersi makanya
gempaitulah,gempa itulah
urusanyamana,urusannya mana
pastisemoga,pasti semoga
allahkapan,allah kapan
gtuuuprettt,gitu pret
meterkenapa,meter kenapa
maspasti,mas pasti
ntbgempa,gempa
trakhit,terakhir
kcilitu,kecil
kbelakangan,kebelakangan
ntbsering,sering
gempahampir,gempa hampir
thnorang,tahun orang
paniksaatnya,panik saatnya
tibaaktivitas,tiba aktivitas
waspadabanyak,waspada banyak
tuhanjadi,tuhan jadi
yatinggal,ya tinggal
menangulangi,menanggulangi
waspadabiasanya,waspada biasanya
contohnyalihat,contohnya lihat
sepemikiransemoga,sepemikiran semoga
baliyattunggu,tunggu
mingnggu,minggu
taunharus,tahun harus
percayasy,percaya
jogjabgmn,jogja bagaimana
syukurjadi,syukur jadi
iniiterimakasih,ini terima kasih
kiradimn,kira dimana
wktunya,waktunya
rahmanhanya,hanya
tauselama,tau selamanya
masyarakathmmm,masyarakat
depanhal,depan hal
ajalkita,ajal kita
menunggukepada,menunggu kepada
memhon,memohon
pertonganalloh,pertolongan
segalanyaqodarullah,segalanya
mantugempanya,mantu gempanya
saudarakuterkhusus,saudaraku terkhusus
kakapakah,kak apakah
tsunamiboleh,tsunami boleh
kenyataanitu,kenyataan itu
segalanyamusicnya,segalanya
menggangu,mengganggu
videonyabangunan,videonya bangunan
melandainfonya,melanda infonya
palid,valid
beritapertamaada,berita pertama
gedungberita,gedung berita
kmbalikeren,kembali keren
yacuman,ya cuman
parakoruptor,para koruptor
dluansukurlah,bencana
ditungguhati,ditunggu hati
palestinasegera,palestina segera
ikntinggal,tinggal
godmelihat,tuhan melihat
gemapa,gempa
sejahteradi,sejahtera di
sunamitakdir,tsunami takdir
aamiinindonesia,indonesia
rendahbisa,rendah bisa
dzolimbanyak,zholim banyak
besarsemoga,besar semoga
aamiinnakut,nakut
nakutinbaja,nakutin aja
beritaklo,berita kalau
hahahahhamenurut,hahaha menurut
duluanakan,duluan akan
alarmsirinesetiap,alarm sirine setiap
busangat,sangat
itukaual,itu kalu
tenggelamcocoknya,tenggelam cocoknya
ngibulberdoa,ngibul berdoa
berkompetenpengalihan,berkompeten pengalihan
isuuuuhoaks,isu hoax
gajiharus,gaji harus
sekarangteruntuk,sekarang teruntuk
sunamilantas,tsunami lantas
bencanasok,bencana asok
diketahuijepang,diketahui jepang
itubmkg,itu bmkg
ngapainsetinggi,ngapain setinggi
makluk,makhluk
allohikutan,ikutan
warganyasemoga,warganya semoga
kumungkin,kemungkinan
indonesiatitik,indonesia
mnkiamat,kiamant
jugainsaallah,juga
gasssini,gas
adatapi,ada tapi
isuu,isu hoax
sensasikinerja,sensasi kinerja
rombonganmengerikan,rombongan mengerikan
gppberita,tidak apa apa berita
ginipulau,gini pulau
tumacam,macam
lmtuhan,tuhan melihat
negaraqusemoga,negara saya semoga
gempangarangdr,gempa ngarang
tuhankesiapsiagaan,tuhan kesiap siagaan
selamatallah,selamat
segalanyaingat,segalanya ingat
terjadih,terjadi
boongucapan,bohong ucapan
merahmati,merah mati
allahkita,allah kita
terjadiaminsaya,terjadi amin saua
menghormatin,menghormati
diriasyik,diri asik
yesss,iya
yess,iya
yesssssss,iya
nooooo,tidak
yesssss,iya
waktukira,waktu kira
terjadiyaullah,terjadi
alammonggo,alam monggo
menerusbergantianbmkg,menerus bergantian bmkg
mengingatkantentang,mengingatkan tentang 
tertentudan,tertentu dan
negaramenabunglah,negara menabunglah
nyaagar,agar 
inidalam,ini dalam
duitnyata,duit nyata
koruptorketahuannonton,koruptor ketahuan nonton
baruuu,baru
btwkepala,kepala
goronggempa,gorong gempa
baiksajatunjukkan,baik saja tunjukan
murkamu,murkamu
bertaubatemangnya,bertaubat emangnya
cirinyabikin,cirinya bikin
ajajagajaga,jaga jaga
hrefpaling,paling
imankrn,iman karena
kitaapasih,kita apasih
taujawaban,tau jawabannya
bencanakami,bencana kami
allahselamatkan,allah selamatkanlah
marabahayamalapetakawait,marabahaya malapetaka
waitapa,tunggu apa
diriya,dirinya
gaaman,tidak aman
gempanyakoimpopemerintah,gempanya pemerintah
rakyatjgn,rakyat jangan
dewek,sendiri
pendektesi,pendeteksi
mendektesi,mendeteksi
korupsiini,korupsi ini
gempamaha,gempa maha
swtlindungi,lindungi
kejadianaku,kejadian aku
lagismoga,lagi semoga 
terjadibila,terjadi bila
informasibiar,informasi biar
yaamegathrust,megathrust
anggarannyaartinya,anggaran artinya
dekatberarti,dekat berarti
segalanyakita,segalanya kita
koruptororang,koruptor orang
kmnatrus,kemana terus
mauuu,mau
tuuuh,tuh
besaryg,besar
musibahjantung,musibah jantung
hancurjangan,hancur jangan
tuhanjauhkan,tuhan jauhkan
secepatnyalempeng,secepatnya lempeng
kejugimana,himana
vokep,bokep
benertolonglah,bener tolong lah
keharusan,keharusan
tidakkpake,tidak pake
betoncukup,beton cukup
plesteran,plesteran
rumahrusak,rumah rusak
tidakrumah,tidak rumah
perahutetap,perahu tetap
kedepannyajangan,kedepannya jangan
bloksemoga,blok semoga
zonatrustnyamudahan,zona trustnya mudahan
indonesiateknologi,indonesia teknologi
takdirkalo,takdir kalau
murkajadi,murka jadi
benarpda,benar pada
jepangbohong,jepang bohong
jokowiuntuk,jokowi untuk
bagiaan,bagian
tinggikesiapan,tinggi kesiapan
alarmselalu,alarm selalu
semuahasbunallah,semua
dann,dan
benarmana,benar mana
apapunya,apa punya
allahsmga,semoga
semga,semoga
kluargakmi,keluarga kami
wargaindonesiaaaminsemua,warga indonesia
kuropsi,korupsi ini
idonesia,indonesia teknologi
kianjadi,kian jadi
penguasasmg,penguasa
dosaseperti,dosa seperti
korupsihanya,korupsi hanya
sekaliadeeeeehhhh,sekali adeh
matijadi,mati jadi
berlebihanmemang,berlebihan memang
nunnggu,nunggu 
baiknyabiasanya,baik biasnya
diribacod,diri bacot
nntn,nonton
indosiarlindungi,indosiar lindungi
rabbkalo,kalau
masyarakatgimana,masyarakat gimana
korupsiimanusia,korupsi manusia
jakartaprogram,jakarta program
pertahananmanusia,pertahanan manusia
alammasalah,alam masalah
dimanasemua,dimana semua
koruptorbertaubatlahsemua,koruptor bertaubatlah semua
manusiatingal,manusia tinggal
menguwaktu,menunggu waktu
makanys,makanya
murkawoyyy,murka woy
gimanaa,gimana
doonkkitu,dong itu
smw,semua
aaminberdoa,berdoa
gituzyzyboy,gitu boy
sifatsifat,sifat sifat
melemahkanraqzbqberdoa,melemahkan berdoa
usuruhlah,suruhlah
muslimhoaxowalah,hoax
menentukanbmkg,menentukan bmkg
menentukanpersiapan,menentukan persiapan
alhamdulillahkalau,alhamdulillah kalau
bermasalahintinya,bermasalah intinya
ajagempa,gempa
sajajika,saja jika
mengijinkanberita,mengijinkan berita
traumaklo,trauma kalau
kecelaka,kecelakaan
itukrn,itu karena
ngawor,ngawur
jlas,jelas
diribanten,diri banetn
indonesiatanda,indonesia tanda
wujutsemoga,wujud semooga
infonesia,indonesia
politikastaghfirullah,politik astagfirullah
hsl,hasil
hoaxss,hoax
tuhantetap,tuhan tetap
kristusora,kristus
yumudengku,pemahaman saya
sabartipu,sabar tipu
pihakpihak,pihak pihak
damkar,pemadam kebakaran
macetmanokwari,macet manokwari
petinggiorg,petinggi
matibisa,mati bisa
settingmasalahnya,setingan masalahnya
dulurasakan,dulu rasakan
kezolimanmaunya,kezoliman maunya
bantennarsum,banten
eehh,eh
ramalankita,ramalan kita
parlsarh,pasrah
kotahoaksg,kota hoax
buktigilirin,bukti gilirin
gedemau,gede mau
sajasegmen,saja segmen
bantenlindungi,banten lindungi
yrbsebuah,sebuah
dosadosanyakalau,dosa dosanya kalau
esoksemoga,esok semoga
temtramampdamaiaamiinjangan,tentram damai jangan
maksiatterimakasih,maksiat terima kasih
terjaditrimakasih,terjadi terima kasih
tujuanyaya,tujuannya
tuhanlindungilah,tuhan lindungilah
indonesiasemuga,indonesia semoga
ajakabar,aja kabar 
kabursemoga,kabur semoga
semuaswahaseperti,semua seperti
falssemoga,semoga
terjaditapi,terjadi tapi
harijangan,hari jangan
tidurdi,tidur di
nubuwahnyakiamat,kiamat
lainperbanyak,lain perbanyak
sirenepemerintah,sirine pemerintah
numpangdana,numpang dana
kmndi,kemana
korupsiapa,korupsi apa
seprti,seperti
sampi,sampai
skg,sekarang
lupahaya,lupa
sengsaranyamarilah,sengsaranya marilah
apaxxapa,apa apa
siapkanmengingatkan,siapkan mengingatkan
manakita,mana kita
dustakanmembayangkan,dustakan membayangkan
sejarahpasang,sejarah pasang
desakusemoga,desaku semoga
aamiinikut,ikut
menyimakkl,menyimak
diingatkanrespon,diingatkan respon
berlebihanmedia,berlebihan media
kemarenbmkg,kemarin bmkg
meltusbakal,meletus bakal
kknsekolah,kkn sekolah
nyogok,menyogok
beginisemua,begini semua
lebihsama,lebih sama
tpt,tepat
ktm,ketemu
mngaturnyasmoga,mengaturnya semoga
indonesiadn,indonesia
amiiiinmitigasi,mitigasi
kebutuhanklo,kebutuhan kalau
orangmakin,orang main
baiktinggal,baik tinggal
lagiyaalloh,lagi ya allah
iniamiintuhan,ini tuhan
musibahapa,musibah apa
purapurasemoga,pura pura semoga
menggilaya,menggila ya
tsumma,tsunami
kiamatsaya,kiamat
kga,tidak
yaelagdari,ya elah dari
salahitu,salah itu
tahunn,tahun
ratasemoga,rata semoga
besarla,besar
rainwaspdabdaftar,waspada
tapaktuan,tapak tuan
ratarata,rata rata
seismografi,maladewa
gunungsitoli,gunung sitoli
sungaipenuh,sungai penuh
kananlateral,kanan lateral
konvergensi,konvergensi
hilangpasti,hilang pasti
kamidari,kami dari
apainfrastruktur,apa infrastruktur
seingkali,seringkali
orangaaaaaaaaamiiiiiiiiiiin,orang amin
angel,susah
pemerintahny,pemerintahnya
warningapa,peringatan
nengalihkan,mengalihkan 
negarabacotrita,negara bacot
ularmungkin,ular mungkin
tertidurmungkin,tertidur mungkkin
terjadiucapan,terjadi ucapan
mumudahan,mudah mudahan
musibahcukup,musibah cukup
ajabumi,bumi
serakahbiarin,serakah biarin
ckckckckberantas,berantas
selesaibersiaplah,bersiaplah
alamiinsemoga,semoga
terhalangwarga,terhalang warga
polisimudahan,polisi mudahan
kalimantannyimak,kalimantan nyimak
cpet,cepat
bngtah,banget
allahpake,allah pakai
membantuorang,membantu orang
mningglkn,meninggalkan
kpdmu,kepadamu
krakataujadi,krakatau jasi
sibundasemoga,semoga
terjadihmmm,terjadi hmm
barukalo,baru kalau
apapercaya,apa percaya
bmkgallahu,bmkg allahu
harustapi,harus tapi
waspadajaga,waspada juga
bencanahabis,bencana habis
berdiasebaikbaiknnya,bersedia sebaik baiknya
terjadikenapa,terjadi kenapa
gempapontensi,gempa potensi
terjadididalam,terjadi dalam
beradaaamiinyaa,berada
jauhmalah,jauh malah
memangbyg,memang
sepenuhnyab,sepenuhnya
terjadib,terjadi
mter,meter
kmarin,kemarin
tumbukannyab,tumbukannya
selamatb,selamat
amanbalumni,aman alumni
waspodo,waspada
amanhasbiyallahu,aman
pahamtidak,paham tidak
aampuni,ampuni
kamikita,kami kita
dosasdh,dosa sudah
acehbutuh,aceh butuh
bersamatenggelamkan,bersama tenggelamkan
lautkalau,laut kalau
merekareka,mereka
kroninyagak,kroninya tidak
lahdan,lah dan
sajabiarkan,saja biarkan
selamatsemoga,selamat semoga
terjbencana,terjadi bencana
mlam,malam
tidurbmkg,tidur bmkg
tuhanmantap,tuhan mantap
bergembiralahalhamdulillahjangan,bergembiralaha lhamdulillah jangan
dipercayaiwaduh,dipercaya waduh
lahpantesan,lah pantesan
sebenernya,sebenarnya
sajabiarlah,saja biarkan
musnag,musnah
berkuranghoax,berkurang hoax
jktperingatkan,peringatkan
mulusemoga,mulu semoga
semuabaguslah,semua baguslah
percepatbmkg,percepat bmkg
sltrsemoga,semoga
kesusahanhabis,kesusahan habis
macamana,macam mana
londo,belanda
irengdi,hitam di
lainhalleluya,lain haleluya
bumimissqueengempa,bumi gempa
berkomentargloriusart,berkomentar
apajgn,apa jangan
sajawaspada,saja waspada
alamsemoga,alam semoga
yrbaorang,orang
kitasemua,kita semua
matiitu,mati itu
benartp,benar tapi
ikhtiarusaha,ikhtiar usaha
takutiorang,takuti orang
hidupsebelum,hidup sebelum
usahakalo,usaha kalau
konyolhaarpedukasi,konyol harap edukasi
paniktidak,panik tidak
lagimudah,lagi mudah
stresss,stres
aamiinperbanyak,perbanyak
besarmusiknya,besar musiknya
woyyyy,woy
siktolonglah,tolong lah
menakutti,menakuti
mmmg,memang
qada,ada
kitaalhamdulillah,kita alhamdulillah
lesuhmasih,lesu masih
menunggubila,menunggu bila
waktuwaspada,waktu waspada
kemabalikan,kebalikan
kuasaikn,kuasai
sptnyasemua,sepertinya semua
tuhannyasemoga,tuhannya semoga
allahsudah,allah sudah
gaesbikin,gaes bikin
persiapkansemoga,persiapan semoga
preringatan,peringatan
dsiap,disiapkan
menjabatwaspada,menjabat waspada
masyarkatnya,masyarakatnya
sekarangjangan,sekarang jangan
bertindaksemoga,bertindak semoga
inibikin,ini bikin
kebaikanmudahan,kebaikan mudahan
megara,negara
kesempatankorupsi,kesempatan korupsi
anlanjutkalau,lanjut kalau
sekolahbekerja,sekolah bekerja
wasancaman,ancaman
smapengajaran,sama pengajaran
diajarkansiapin,diajarkan siapkan
masyarakataamiinsemua,masyarakat semua
sajasegeralah,saja segeralah
gempangerii,gempa ngeri
indonesiahanya,indonesia hanya
waspadamau,waspada mau
itumh,itumah
allahapakah,allah apakah
berbedaalloohu,berbeda
waspadayg,waspada
musibahaaminhoackkenapa,musibah bohong kenapa
bahayaapa,bahaya apa
terburuksiap,terburuk siap
mautanggap,mau tanggap
diduniamasuk,dunia masuk
nimannasirrkehancuran,kehancuran
negarax,negara
jauhx,jauh
bbmnya,bbmnya
ujungxnya,ujungnya
dinaikin,dinaikan
apax,apa
inikalo,ini kalau
salesaiindonesia,selesai indonesia
medeterania,mediterania
sircumpasifictunggu,sircumpasifik
depankalaupun,depan kalalu
surgaindonesia,surga indonesia
hidupramalan,hidup ramalan
terbelahpengalaman,terbelah pengalaman
pagipagi,pagi pagi
hadehkapan,hadeh kapan
lgsg,langsung
inihidup,ini hidup
lalukarena,lalu karena
lalukalau,lalu kalau
dulusaya,dulu saya
aminwktu,waktu
gemoatp,gempa
manusiarachmatdwiputro,manusia
meliht,melihat
nykalo,nya kalau
siao,siap
perlindunggan,perlindungan
takdirkanaamiinya,takdirkan
amah,aman
dlmnya,dalamnya
indonesiaaminjadi,indonesia menjadi
semuasemoga,semua semoga
laennya,lainnya
aminsaya,amin saya
nuklirkarena,kulir karena
anjloksaking,anjlok saking
sendri,sendiri
menyankut,menyangkut
sajakasih,saja kasih
pendudukberdoa,penduduk berdoa
tuhanaku,tuhan aku
ibunyasudah,ibunya sudah
kaliini,kali ini
sekalibisa,sekali bisa
cekungan,cekungan
besarkalau,besar kalau
pemiliknyalahaula,pemiliknya
billahlahir,bila larhir
apamatipun,apa matipun
dahsalaj,dah salah
kotakalau,kota kalau
utangsudah,utang sudah
bsemoga,semoga
petingginyabpengamat,petinggi pengamat
belakasegera,belaka segera
taalasemoga,taala semoga
musibahaminsok,musibah
bodotadi,bodoh tadi
lebihgempanya,lebih gempanya
pesawarantanpa,pesawat tanpa
doajangan,doa jangan
jelasdi,jelas di
eleengomong,ngomong
tahunyg,tahun
rotiemang,roti emang
hebatbelom,hebat belum
tntu,tentu
sihdisini,sih disini
rapuhsemua,rapuh semua
timurbkmg,timur bmkg
sllubkyaq,selalu kaya
huruhara,huru hara
jawakalo,jawa kalau
menyadarioksemoga,menyadari semoga
pacific,pasifik
banyakbagaimana,banyak bagaimana
berbunyiorang,berbunyi orang
mmberi,memberi
nasionalklo,nasional kalau
sodomampgomorajgn,sodom gomora jangan
ituperlu,itu perlu
pengrusakan,pengerusakan
dilakukanallahhuma,dilakukan 
sekerang,sekarang
bagibagi,bagi bagi
terjadijepang,terjadi jepang
terjadisaat,terjadi saat
kerjakanspt,kerjakan seperti
iridan,iri dan
gempadi,gempa di
duniaitu,dunia di
takutyg,takut 
kwatirkan,kkhawatirkan
apauntuk,apa untuk
apadan,apa dan
hakalau,kalau
alamgak,alam tidak
cepatinbgus,cepatin bagu
orngbisa,orang bisa
tidakyang,tidak yang
meresahkanterimakasih,meresahkan terima kasih
perlindungankalau,perlindungan kalau
tsunamironaldsimarmatahezuhusjangan,tsunami
hoaxstenggelam,bohong tenggelam
lempengberpindah,lempeng pindah
indonesa,indonesia
terjadicuman,terjadi cuman
memprediksihny,memprediksinya
gimanaapa,gimana apa
bisadulu,bisa dulu
kiamatsiapnya,kiamat siapnya
bgmnahasbunallah,bagaimana
tuaperusahaan,tua perusahaan
bencanasalah,bencana salah
evakuasibaru,evakuasi baru
seringterjadi,sering terjadi
penciptadulu,pencipta dulu
cimandiriprediksi,cuman prediksi
terjadimari,terjadi 
terjadiamiin,terjadi
malamtunggu,malam tunggu
beribadahlahbagaimana,beribadahlah bagaimana
terjadiyang,terjadi
resahsemoga,resah semoga
hoaxtp,hiax
psychologis,psikologis
panikwasdisaat,panik waspada di saaat
smpurnajangan,sempurna jangan
rakyatnamanya,rakyar namanya
diprediksibahasa,diprediksi bahasa
tinggjdiantara,tinggi di antara
amantinggal,aman tinggal
iknhadehpantesan,hadeh pantesan
amanbiar,aman biar
bertobatkepada,bertobat kepada
persiapkanbiar,persiapkan biar
maksudnyasemoga,maksudnya semoga
swtpulau,pulau
semuanyahelehh,semuanya
prettt,pret
adaga,ada tidak
mnsia,manusia
psrah,pasrah
twqal,tawakal
rajinbmkgdi,rajin bmkg di
jawabpengumumanyahanya,jawab pengumumannya
hebohbkalo,heboh kalau
korupsibalhamdulilllah,korupsi
tidal,tidak
kenna,kena
tullah,itulah
aalllaahhmenimbulkan,menimbulkan
bencanasegera,bencana segera
penyelingkuhtgl,pernyelingkuh
dzolimpesta,zholim
buyarkok,buyar kok
iknperingatan,peringatan
risetjepang,riset jepang
rapatkapan,rapat kapan
duniaini,dunia ini
kaltimsudah,kaltimsudah
aamiinwaspada,waspada
semuamusibah,semua musibah
allahmenunggu,menunggu
terjadisemua,terjadi semua
tuhankosongkan,tuhan kosongkan
baikhari,baik hari
waktubukan,waktu bukan
mensejahterakan,mensejahterakan
apapunsok,apapun sok
matrialbesok,material besok
bumipulau,bumi pulau
besrmana,besar mana
disituuyg,disitu
bneer,benar
nkutinsemua,nakutin semua
manusi,manusia
diiknmana,dimana
dzalimpeta,zholim
itutidak,itu tidak
amanahbiar,amanah biar
ketahuibismillahgempa,ketahui gempa
mdh,mudah
kepentingannyapun,kepentingannya
pentingsaran,penting saran
apamiskin,apa miskin
bmkgpakar,bmkg pakar
indonesiawah,indonesia wah
medeniperkuat,medeni perkuat
imanmantab,iman mantap
terjadidan,terjadi dan
terjadisaran,terjadi saran
sunamijangan,tsunami jangan
mendereksi,mendeteksi
tapu,tapi
terjadimaluin,terjaddi maluin
tersebutada,tersebut ada
dasyatperkuat,dasyat diperkuat
zikirkalau,zikir kalau
munculmasalah,muncul masalah
tersambutsorry,tersambut
mmprediksikn,mempredisikan
kagetsemoga,kaget semoga
aamiintinggal,tinggal
cemasdasar,cemas dasar
nenghendaki,menghendaki
bencanafix,bencana fix
mundurbmkg,mundur bmkg
desadesa,desa desa
hantm,hantam
mencega,mencegah
sebagiamana,sebagaimana
anggarangak,anggaran tidak
sajaselama,saja semlama
berjagajaga,berjaga jaga
sementaraitu,sementara itu
megatrustdulunya,megathrust dulunya
juandiapakah,juandi apakah
sejahteraaminhanya,sejahtera hanya
terjadikrana,terjadi karena
ank,anak
ccuku,cucuku
saudraku,saudaraku
sahbat,sahabat
mugo,semoga
enek,ada
kukalopun,kalaupun
trjdicukup,terjadi cukup
korupaaamiinsudah,korupsi sudah
janga,jangan 
amburadulhayuu,amburadul hayu
segalanyaknp,segalanya kenapa
orgil,orang gila
gituaamiin,gitu
kejahatn,kejahatan
teutama,terutama
bbjambi,jambi
ahahhaberi,ah beri
mapingyanungguwaktu,maping tunggu waktu
maksiatsemoga,maksiat semoga
tahutinggal,tahu tinggal
waktuyg,waktu
bahasanyaperkataan,bahasanya perkataan
mlh,malah
bnrn,beneran
mnuju,menuju
mualafgara,mualaf gara
musibahpercaya,musibah percaya
hrefmasa,masa
siiiialaaaaahhhmegatrust,silah megathrust
terusbikin,terus bikin
lamayg,lama
gag,tidak
salahtau,salah tau
surh,suruh
mengakuikena,mengakui kena
bebaskanitu,bebaskan itu
terjadiklw,terjadi kalau
lagiinsyaallah,lagi
tsbdr,tersebut
mitigas,mitigasi
meminimalisiri,meminimalisir
lukatgl,luka
crnya,caranya
khsus,khusus
sumateratar,sumatera
nyalahinbumi,nyahalin bumi
hidupkalo,hidup kalau
sundayg,sunda yang
bantensmoga,banten semoga
terjadiaminbacksoundnya,terjadi waktu
taubmkg,tau bmkg
beritanyasekarang,beritanya sekarang
kls,kelas
bossemoga,bos semoga
bencanasolusinya,bencana solusinya
doangbismillahirrahmanirrahim,doang
meningan,mendingan
bisacuma,bisa Cuma
pdkt,pendekatan
semestaseumuran,semeseta seumuran
magnitudojatim,magnitudo jatim
selsemoga,selesai semuga
taterjadi,terjadi
tawakl,tawakal
allahswtpringatan,peringatan
bergetarternyata,bergetar ternyata
jawabahwa,jawa bahwa
terbelahterpisah,tebelah terpisah
dadi,jadi
melulusemoga,melulu semoga
bumiklo,bumi kalau
marabahayainilah,marabahaya
kalimantanjgn,kalimantan jangan
